# energy(eV) alpha
1.167830000000000013e+01 3.045539052662681206e+05
1.169960000000000022e+01 3.017940495596551918e+05
1.172090000000000032e+01 2.980758435824141488e+05
1.174220000000000041e+01 2.933808263579611667e+05
1.176340000000000074e+01 2.876869537877943949e+05
1.178470000000000084e+01 2.809864079342489131e+05
1.180599999999999916e+01 2.733741001928529004e+05
1.182729999999999926e+01 2.650077101165374625e+05
1.184849999999999959e+01 2.559089421425824112e+05
1.186979999999999968e+01 2.463675675985013077e+05
1.189109999999999978e+01 2.363914121864858025e+05
1.191230000000000011e+01 2.263075662667852303e+05
1.193360000000000021e+01 2.162204458754934312e+05
1.195490000000000030e+01 2.064137969506545924e+05
1.197620000000000040e+01 1.970958732580060605e+05
1.199740000000000073e+01 1.883260579383919248e+05
1.201870000000000083e+01 1.804193168374968227e+05
1.203999999999999915e+01 1.733561600915469753e+05
1.206119999999999948e+01 1.673145450053472305e+05
1.208249999999999957e+01 1.621588509254502424e+05
1.210379999999999967e+01 1.578629537132931582e+05
1.212509999999999977e+01 1.543840315364204580e+05
1.214630000000000010e+01 1.514736296255566413e+05
1.216760000000000019e+01 1.490547120149651601e+05
1.218890000000000029e+01 1.468836250586827518e+05
1.221010000000000062e+01 1.449051389194201038e+05
1.223140000000000072e+01 1.429051129976210650e+05
1.225270000000000081e+01 1.408615887197126576e+05
1.227399999999999913e+01 1.386678567198413657e+05
1.229519999999999946e+01 1.363466962496506458e+05
1.231649999999999956e+01 1.337771549332334253e+05
