# energy(eV) alpha
1.103470000000000084e+01 1.119920917341706954e+05
1.105579999999999963e+01 1.090469314193746977e+05
1.107690000000000019e+01 1.067353626166409813e+05
1.109789999999999921e+01 1.049519127357956750e+05
1.111899999999999977e+01 1.036903249904608674e+05
1.114000000000000057e+01 1.028702437437132467e+05
1.116109999999999935e+01 1.024414211641511502e+05
1.118210000000000015e+01 1.023932397710396472e+05
1.120320000000000071e+01 1.026801128574253526e+05
1.122429999999999950e+01 1.033120892470839754e+05
1.124530000000000030e+01 1.041700116575569118e+05
1.126640000000000086e+01 1.052514560473548045e+05
1.128739999999999988e+01 1.065139963677455089e+05
1.130850000000000044e+01 1.078990287646586803e+05
1.132959999999999923e+01 1.093621735287811462e+05
1.135060000000000002e+01 1.108504533836649643e+05
1.137170000000000059e+01 1.123540305129356420e+05
1.139269999999999960e+01 1.138115383489738015e+05
1.141380000000000017e+01 1.152271038267458935e+05
1.143490000000000073e+01 1.165908636311564333e+05
1.145589999999999975e+01 1.178094611858775024e+05
1.147700000000000031e+01 1.188564756493191671e+05
1.149799999999999933e+01 1.197963739306658390e+05
1.151909999999999989e+01 1.204696339388710476e+05
1.154010000000000069e+01 1.208975221990612336e+05
1.156119999999999948e+01 1.210685885122573236e+05
1.158230000000000004e+01 1.210420070080958394e+05
1.160330000000000084e+01 1.207212080741965474e+05
1.162439999999999962e+01 1.202154110048064467e+05
1.164540000000000042e+01 1.194575955121269217e+05
1.166649999999999920e+01 1.186533900232335291e+05
1.168759999999999977e+01 1.177451750647687149e+05
1.170860000000000056e+01 1.168141342005689658e+05
1.172969999999999935e+01 1.158740358870812779e+05
1.175070000000000014e+01 1.149832785702941474e+05
1.177180000000000071e+01 1.141700063189126522e+05
1.179279999999999973e+01 1.134402956914758106e+05
1.181390000000000029e+01 1.127450635893728613e+05
1.183500000000000085e+01 1.121896588618856767e+05
1.185599999999999987e+01 1.117247852584014618e+05
1.187710000000000043e+01 1.113770941521789064e+05
1.189809999999999945e+01 1.110870573003706668e+05
1.191920000000000002e+01 1.109286149231495656e+05
1.194030000000000058e+01 1.109157857425589027e+05
1.196129999999999960e+01 1.109394424736435612e+05
1.198240000000000016e+01 1.110626176960448065e+05
1.200339999999999918e+01 1.111925278581349557e+05
1.202449999999999974e+01 1.113895573815893149e+05
1.204560000000000031e+01 1.116084825378370151e+05
1.206659999999999933e+01 1.118093866548716323e+05
1.208769999999999989e+01 1.119941684001124959e+05
1.210870000000000068e+01 1.121435920813066768e+05
1.212979999999999947e+01 1.122137426239649067e+05
1.215080000000000027e+01 1.122657117571363342e+05
1.217190000000000083e+01 1.122232498911781731e+05
1.219299999999999962e+01 1.121298897232033050e+05
